0,1
"('ecoinvent-3.4-biosphere', '0b111253-26b5-4a03-97fb-ed7799c21797')","Solids, inorganic"
"('ecoinvent-3.4-biosphere', '0b111253-26b5-4a03-97fb-ed7799c21797')","Solids, inorganic"
"('ecoinvent-3.4-biosphere', '86b8d6ec-2f99-4f25-a1aa-394807abdb90')","Solids, inorganic"
"('ecoinvent-3.4-biosphere', '86b8d6ec-2f99-4f25-a1aa-394807abdb90')","Solids, inorganic"
"('ecoinvent-3.4-biosphere', '86b8d6ec-2f99-4f25-a1aa-394807abdb90')","Solids, inorganic"
"('ecoinvent-3.4-biosphere', 'fc0b5c85-3b49-42c2-a3fd-db7e57b696e3')","COD, Chemical Oxygen Demand"
"('ecoinvent-3.4-biosphere', 'fc0b5c85-3b49-42c2-a3fd-db7e57b696e3')","COD, Chemical Oxygen Demand"
"('ecoinvent-3.4-biosphere', 'fc0b5c85-3b49-42c2-a3fd-db7e57b696e3')","COD, Chemical Oxygen Demand"
"('ecoinvent-3.4-biosphere', '46ecffe9-d6c6-4763-b575-dd73d5bdd727')","Methane, chloro-fluoro-, HCFC-31"
"('ecoinvent-3.4-biosphere', '46ecffe9-d6c6-4763-b575-dd73d5bdd727')","Methane, chloro-fluoro-, HCFC-31"
"('ecoinvent-3.4-biosphere', '4d8131df-07d8-475b-ae7c-8fe4b80fb8e0')",Tributyltin compounds
"('ecoinvent-3.4-biosphere', '4d8131df-07d8-475b-ae7c-8fe4b80fb8e0')",Tributyltin compounds
"('ecoinvent-3.4-biosphere', '4d8131df-07d8-475b-ae7c-8fe4b80fb8e0')",Tributyltin compounds
"('ecoinvent-3.4-biosphere', '175baa64-d985-4c5e-84ef-67cc3a1cf952')","NMVOC, non-methane volatile organic compounds, unspecified origin"
"('ecoinvent-3.4-biosphere', '175baa64-d985-4c5e-84ef-67cc3a1cf952')","NMVOC, non-methane volatile organic compounds, unspecified origin"
"('ecoinvent-3.4-biosphere', '175baa64-d985-4c5e-84ef-67cc3a1cf952')","NMVOC, non-methane volatile organic compounds, unspecified origin"
"('ecoinvent-3.4-biosphere', 'dc08e010-0bf9-4a36-a1dd-779684c84b3b')","Suspended solids, unspecified"
"('ecoinvent-3.4-biosphere', 'dc08e010-0bf9-4a36-a1dd-779684c84b3b')","Suspended solids, unspecified"
"('ecoinvent-3.4-biosphere', 'dc08e010-0bf9-4a36-a1dd-779684c84b3b')","Suspended solids, unspecified"
"('ecoinvent-3.4-biosphere', '456b8003-1508-4000-a53c-752e02023445')",Polychlorinated biphenyls
"('ecoinvent-3.4-biosphere', '456b8003-1508-4000-a53c-752e02023445')",Polychlorinated biphenyls
"('ecoinvent-3.4-biosphere', '456b8003-1508-4000-a53c-752e02023445')",Polychlorinated biphenyls
"('ecoinvent-3.4-biosphere', 'ec0fa5ce-51b4-4792-a8e8-c4ee668eddc3')","TiO2, 95% in rutile, 0.40% in crude ore, in ground"
"('ecoinvent-3.4-biosphere', 'ec0fa5ce-51b4-4792-a8e8-c4ee668eddc3')","TiO2, 95% in rutile, 0.40% in crude ore, in ground"
"('ecoinvent-3.4-biosphere', 'ec0fa5ce-51b4-4792-a8e8-c4ee668eddc3')","TiO2, 95% in rutile, 0.40% in crude ore, in ground"
"('ecoinvent-3.4-biosphere', 'b6d0042d-0ef8-49ed-9162-a07ff1ccf750')","Coal, hard, unspecified, in ground"
"('ecoinvent-3.4-biosphere', 'b6d0042d-0ef8-49ed-9162-a07ff1ccf750')","Coal, hard, unspecified, in ground"
"('ecoinvent-3.4-biosphere', 'b6d0042d-0ef8-49ed-9162-a07ff1ccf750')","Coal, hard, unspecified, in ground"
"('ecoinvent-3.4-biosphere', 'b37294bd-947d-4f35-b9e6-3eb259c05ff5')","Acidity, unspecified"
"('ecoinvent-3.4-biosphere', 'b37294bd-947d-4f35-b9e6-3eb259c05ff5')","Acidity, unspecified"
"('ecoinvent-3.4-biosphere', 'b37294bd-947d-4f35-b9e6-3eb259c05ff5')","Acidity, unspecified"
"('ecoinvent-3.4-biosphere', 'e69dfe04-4b45-4e87-a6ce-08b1af61ca22')","Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin"
"('ecoinvent-3.4-biosphere', 'e69dfe04-4b45-4e87-a6ce-08b1af61ca22')","Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin"
"('ecoinvent-3.4-biosphere', 'e69dfe04-4b45-4e87-a6ce-08b1af61ca22')","Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin"
"('ecoinvent-3.4-biosphere', 'e12889f1-01f0-4e2f-8ec7-247350cfff75')","Chlorinated solvents, unspecified"
"('ecoinvent-3.4-biosphere', 'e12889f1-01f0-4e2f-8ec7-247350cfff75')","Chlorinated solvents, unspecified"
"('ecoinvent-3.4-biosphere', 'e12889f1-01f0-4e2f-8ec7-247350cfff75')","Chlorinated solvents, unspecified"
"('ecoinvent-3.4-biosphere', 'c8214570-8e2d-4ccf-b9d7-aabc17068d4e')",Xylene
"('ecoinvent-3.4-biosphere', 'c8214570-8e2d-4ccf-b9d7-aabc17068d4e')",Xylene
"('ecoinvent-3.4-biosphere', 'c8214570-8e2d-4ccf-b9d7-aabc17068d4e')",Xylene
"('ecoinvent-3.4-biosphere', '2d50f4c8-a917-4496-a7d9-470b080faf68')","Hydrocarbons, aliphatic, unsaturated"
"('ecoinvent-3.4-biosphere', '2d50f4c8-a917-4496-a7d9-470b080faf68')","Hydrocarbons, aliphatic, unsaturated"
"('ecoinvent-3.4-biosphere', '2d50f4c8-a917-4496-a7d9-470b080faf68')","Hydrocarbons, aliphatic, unsaturated"
"('ecoinvent-3.4-biosphere', 'ec76fb5c-b402-416b-825c-53e074fe7525')","COD, Chemical Oxygen Demand"
"('ecoinvent-3.4-biosphere', 'ec76fb5c-b402-416b-825c-53e074fe7525')","COD, Chemical Oxygen Demand"
"('ecoinvent-3.4-biosphere', 'ec76fb5c-b402-416b-825c-53e074fe7525')","COD, Chemical Oxygen Demand"
"('ecoinvent-3.4-biosphere', '626dd1d8-5355-40cb-8569-9c87c2c6ab18')","Hydrocarbons, chlorinated"
"('ecoinvent-3.4-biosphere', '626dd1d8-5355-40cb-8569-9c87c2c6ab18')","Hydrocarbons, chlorinated"
"('ecoinvent-3.4-biosphere', '626dd1d8-5355-40cb-8569-9c87c2c6ab18')","Hydrocarbons, chlorinated"
"('ecoinvent-3.4-biosphere', '24752b90-cc53-4198-a442-14196853148d')","Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin"
"('ecoinvent-3.4-biosphere', '24752b90-cc53-4198-a442-14196853148d')","Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin"
"('ecoinvent-3.4-biosphere', '24752b90-cc53-4198-a442-14196853148d')","Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin"
"('ecoinvent-3.4-biosphere', 'bdc5534e-85e0-4b6c-bd84-80e50e831190')","Hydrocarbons, aliphatic, alkanes, unspecified"
"('ecoinvent-3.4-biosphere', 'bdc5534e-85e0-4b6c-bd84-80e50e831190')","Hydrocarbons, aliphatic, alkanes, unspecified"
"('ecoinvent-3.4-biosphere', 'bdc5534e-85e0-4b6c-bd84-80e50e831190')","Hydrocarbons, aliphatic, alkanes, unspecified"
"('ecoinvent-3.4-biosphere', '81170b91-3f8b-425d-b927-ac6b6466b689')","Carboxylic acids, unspecified"
"('ecoinvent-3.4-biosphere', '81170b91-3f8b-425d-b927-ac6b6466b689')","Carboxylic acids, unspecified"
"('ecoinvent-3.4-biosphere', '81170b91-3f8b-425d-b927-ac6b6466b689')","Carboxylic acids, unspecified"
"('ecoinvent-3.4-biosphere', '0ec92f76-932f-4407-bd4f-eb9aa426e099')","Cyhalothrin, gamma-"
"('ecoinvent-3.4-biosphere', '0ec92f76-932f-4407-bd4f-eb9aa426e099')","Cyhalothrin, gamma-"
"('ecoinvent-3.4-biosphere', '0ec92f76-932f-4407-bd4f-eb9aa426e099')","Cyhalothrin, gamma-"
"('ecoinvent-3.4-biosphere', '96bec6ea-fd71-48a1-ae8b-87a7b818eb77')",Terpenes
"('ecoinvent-3.4-biosphere', '96bec6ea-fd71-48a1-ae8b-87a7b818eb77')",Terpenes
"('ecoinvent-3.4-biosphere', '96bec6ea-fd71-48a1-ae8b-87a7b818eb77')",Terpenes
"('ecoinvent-3.4-biosphere', '66020d27-7ae4-4e59-83a3-89214b72c40a')","Particulates, > 10 um"
"('ecoinvent-3.4-biosphere', '66020d27-7ae4-4e59-83a3-89214b72c40a')","Particulates, > 10 um"
"('ecoinvent-3.4-biosphere', '66020d27-7ae4-4e59-83a3-89214b72c40a')","Particulates, > 10 um"
"('ecoinvent-3.4-biosphere', 'cec4a04d-562a-4a38-a98f-5fb3d07eea6b')","TOC, Total Organic Carbon"
"('ecoinvent-3.4-biosphere', 'cec4a04d-562a-4a38-a98f-5fb3d07eea6b')","TOC, Total Organic Carbon"
"('ecoinvent-3.4-biosphere', 'cec4a04d-562a-4a38-a98f-5fb3d07eea6b')","TOC, Total Organic Carbon"
"('ecoinvent-3.4-biosphere', '0f333e4d-e5ad-49e8-b24f-875456125ad4')","Disinfectants, unspecified"
"('ecoinvent-3.4-biosphere', '0f333e4d-e5ad-49e8-b24f-875456125ad4')","Disinfectants, unspecified"
"('ecoinvent-3.4-biosphere', '0f333e4d-e5ad-49e8-b24f-875456125ad4')","Disinfectants, unspecified"
"('ecoinvent-3.4-biosphere', 'f65558fb-61a1-4e48-b4f2-60d62f14b085')","TOC, Total Organic Carbon"
"('ecoinvent-3.4-biosphere', 'f65558fb-61a1-4e48-b4f2-60d62f14b085')","TOC, Total Organic Carbon"
"('ecoinvent-3.4-biosphere', 'f65558fb-61a1-4e48-b4f2-60d62f14b085')","TOC, Total Organic Carbon"
"('ecoinvent-3.4-biosphere', '651bd1c1-458e-4585-94e1-46409196de89')","Hydrocarbons, aliphatic, unsaturated"
"('ecoinvent-3.4-biosphere', '651bd1c1-458e-4585-94e1-46409196de89')","Hydrocarbons, aliphatic, unsaturated"
"('ecoinvent-3.4-biosphere', '651bd1c1-458e-4585-94e1-46409196de89')","Hydrocarbons, aliphatic, unsaturated"
"('ecoinvent-3.4-biosphere', 'ca53777e-d36e-4db0-95ce-009f1d8593b8')","Solids, inorganic"
"('ecoinvent-3.4-biosphere', 'ca53777e-d36e-4db0-95ce-009f1d8593b8')","Solids, inorganic"
"('ecoinvent-3.4-biosphere', 'ca53777e-d36e-4db0-95ce-009f1d8593b8')","Solids, inorganic"
"('ecoinvent-3.4-biosphere', 'ec758e92-f235-4372-85b6-40a212e6f86c')",Tributyltin compounds
"('ecoinvent-3.4-biosphere', 'ec758e92-f235-4372-85b6-40a212e6f86c')",Tributyltin compounds
"('ecoinvent-3.4-biosphere', 'ec758e92-f235-4372-85b6-40a212e6f86c')",Tributyltin compounds
"('ecoinvent-3.4-biosphere', '90a94ea5-bca4-483d-a591-2e886c0ff47f')","TiO2, 54% in ilmenite, 18% in crude ore, in ground"
"('ecoinvent-3.4-biosphere', '90a94ea5-bca4-483d-a591-2e886c0ff47f')","TiO2, 54% in ilmenite, 18% in crude ore, in ground"
"('ecoinvent-3.4-biosphere', '90a94ea5-bca4-483d-a591-2e886c0ff47f')","TiO2, 54% in ilmenite, 18% in crude ore, in ground"
"('ecoinvent-3.4-biosphere', '6185fd6b-02a7-4db5-a5dd-f4b7445f9ce5')","Fungicides, unspecified"
"('ecoinvent-3.4-biosphere', '6185fd6b-02a7-4db5-a5dd-f4b7445f9ce5')","Fungicides, unspecified"
"('ecoinvent-3.4-biosphere', '6185fd6b-02a7-4db5-a5dd-f4b7445f9ce5')","Fungicides, unspecified"
"('ecoinvent-3.4-biosphere', 'd069e5a1-c3c0-4513-9fa5-ff3ebe687ea7')","Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin"
"('ecoinvent-3.4-biosphere', 'd069e5a1-c3c0-4513-9fa5-ff3ebe687ea7')","Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin"
"('ecoinvent-3.4-biosphere', 'd069e5a1-c3c0-4513-9fa5-ff3ebe687ea7')","Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin"
"('ecoinvent-3.4-biosphere', '70d467b6-115e-43c5-add2-441de9411348')","BOD5, Biological Oxygen Demand"
"('ecoinvent-3.4-biosphere', '70d467b6-115e-43c5-add2-441de9411348')","BOD5, Biological Oxygen Demand"
"('ecoinvent-3.4-biosphere', '70d467b6-115e-43c5-add2-441de9411348')","BOD5, Biological Oxygen Demand"
"('ecoinvent-3.4-biosphere', '6bd1ea0d-0fbb-46cd-a6b4-e699febbf4e8')",Ethyl cellulose
"('ecoinvent-3.4-biosphere', '6bd1ea0d-0fbb-46cd-a6b4-e699febbf4e8')",Ethyl cellulose
"('ecoinvent-3.4-biosphere', '6bd1ea0d-0fbb-46cd-a6b4-e699febbf4e8')",Ethyl cellulose
"('ecoinvent-3.4-biosphere', '77380aa2-c1c3-4027-8f3e-6f667e9bc909')","Herbicides, unspecified"
"('ecoinvent-3.4-biosphere', '77380aa2-c1c3-4027-8f3e-6f667e9bc909')","Herbicides, unspecified"
"('ecoinvent-3.4-biosphere', '77380aa2-c1c3-4027-8f3e-6f667e9bc909')","Herbicides, unspecified"
"('ecoinvent-3.4-biosphere', 'ce6e5657-5e48-472d-b67e-fab246234be6')","Acidity, unspecified"
"('ecoinvent-3.4-biosphere', 'ce6e5657-5e48-472d-b67e-fab246234be6')","Acidity, unspecified"
"('ecoinvent-3.4-biosphere', 'ce6e5657-5e48-472d-b67e-fab246234be6')","Acidity, unspecified"
"('ecoinvent-3.4-biosphere', 'd1d77d54-e19f-4c3d-8fdc-389f78e72515')","Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin"
"('ecoinvent-3.4-biosphere', 'd1d77d54-e19f-4c3d-8fdc-389f78e72515')","Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin"
"('ecoinvent-3.4-biosphere', 'd1d77d54-e19f-4c3d-8fdc-389f78e72515')","Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin"
"('ecoinvent-3.4-biosphere', 'a8fea8cf-9b09-49fc-aa58-5a732494a2a0')","COD, Chemical Oxygen Demand"
"('ecoinvent-3.4-biosphere', 'a8fea8cf-9b09-49fc-aa58-5a732494a2a0')","COD, Chemical Oxygen Demand"
"('ecoinvent-3.4-biosphere', 'a8fea8cf-9b09-49fc-aa58-5a732494a2a0')","COD, Chemical Oxygen Demand"
"('ecoinvent-3.4-biosphere', '7238734e-18ef-4759-914d-61e9ed11bd4e')",Methyl amine
"('ecoinvent-3.4-biosphere', '7238734e-18ef-4759-914d-61e9ed11bd4e')",Methyl amine
"('ecoinvent-3.4-biosphere', '7238734e-18ef-4759-914d-61e9ed11bd4e')",Methyl amine
"('ecoinvent-3.4-biosphere', '6da0e891-3648-43a5-b0cf-f1872c57db8d')","Oils, unspecified"
"('ecoinvent-3.4-biosphere', '6da0e891-3648-43a5-b0cf-f1872c57db8d')","Oils, unspecified"
"('ecoinvent-3.4-biosphere', '6da0e891-3648-43a5-b0cf-f1872c57db8d')","Oils, unspecified"
"('ecoinvent-3.4-biosphere', '9d6cb18b-db4b-4fe6-8449-2830536751e9')","Insecticides, unspecified"
"('ecoinvent-3.4-biosphere', '9d6cb18b-db4b-4fe6-8449-2830536751e9')","Insecticides, unspecified"
"('ecoinvent-3.4-biosphere', '9d6cb18b-db4b-4fe6-8449-2830536751e9')","Insecticides, unspecified"
"('ecoinvent-3.4-biosphere', '36c96aed-9335-4564-8cdd-46f01a13700c')","NMVOC, non-methane volatile organic compounds, unspecified origin"
"('ecoinvent-3.4-biosphere', '36c96aed-9335-4564-8cdd-46f01a13700c')","NMVOC, non-methane volatile organic compounds, unspecified origin"
"('ecoinvent-3.4-biosphere', '36c96aed-9335-4564-8cdd-46f01a13700c')","NMVOC, non-methane volatile organic compounds, unspecified origin"
"('ecoinvent-3.4-biosphere', 'a9c187bb-8ff5-4e96-9a98-c5b744593932')","Phthalate, butyl-benzyl-"
"('ecoinvent-3.4-biosphere', 'a9c187bb-8ff5-4e96-9a98-c5b744593932')","Phthalate, butyl-benzyl-"
"('ecoinvent-3.4-biosphere', 'a9c187bb-8ff5-4e96-9a98-c5b744593932')","Phthalate, butyl-benzyl-"
"('ecoinvent-3.4-biosphere', 'c67be924-e68d-4bc1-9dd9-25f33a6cad34')","Hydrocarbons, aromatic"
"('ecoinvent-3.4-biosphere', 'c67be924-e68d-4bc1-9dd9-25f33a6cad34')","Hydrocarbons, aromatic"
"('ecoinvent-3.4-biosphere', 'c67be924-e68d-4bc1-9dd9-25f33a6cad34')","Hydrocarbons, aromatic"
"('ecoinvent-3.4-biosphere', '64f98ce3-c7b4-4bfc-b398-c191824f26db')",Polychlorinated biphenyls
"('ecoinvent-3.4-biosphere', '64f98ce3-c7b4-4bfc-b398-c191824f26db')",Polychlorinated biphenyls
"('ecoinvent-3.4-biosphere', '64f98ce3-c7b4-4bfc-b398-c191824f26db')",Polychlorinated biphenyls
"('ecoinvent-3.4-biosphere', 'ba5fc0b6-770b-4da1-9b3f-e3b5087f07cd')",Sulfur oxides
"('ecoinvent-3.4-biosphere', 'ba5fc0b6-770b-4da1-9b3f-e3b5087f07cd')",Sulfur oxides
"('ecoinvent-3.4-biosphere', 'ba5fc0b6-770b-4da1-9b3f-e3b5087f07cd')",Sulfur oxides
"('ecoinvent-3.4-biosphere', 'bfa26b15-5340-441e-acb4-0bb19a4028d3')","Hydrocarbons, aliphatic, alkanes, unspecified"
"('ecoinvent-3.4-biosphere', 'bfa26b15-5340-441e-acb4-0bb19a4028d3')","Hydrocarbons, aliphatic, alkanes, unspecified"
"('ecoinvent-3.4-biosphere', 'bfa26b15-5340-441e-acb4-0bb19a4028d3')","Hydrocarbons, aliphatic, alkanes, unspecified"
"('ecoinvent-3.4-biosphere', 'e6367875-dd2b-4d12-8d03-94cf2e607815')","2,4-D ester"
"('ecoinvent-3.4-biosphere', 'e6367875-dd2b-4d12-8d03-94cf2e607815')","2,4-D ester"
"('ecoinvent-3.4-biosphere', 'e6367875-dd2b-4d12-8d03-94cf2e607815')","2,4-D ester"
"('ecoinvent-3.4-biosphere', '29190509-6cc8-47e1-bc99-5ff994e39b74')",Xylene
"('ecoinvent-3.4-biosphere', '29190509-6cc8-47e1-bc99-5ff994e39b74')",Xylene
"('ecoinvent-3.4-biosphere', '29190509-6cc8-47e1-bc99-5ff994e39b74')",Xylene
"('ecoinvent-3.4-biosphere', '9253e661-e076-4a84-9ea0-192ee3aea47c')",Prothioconazol
"('ecoinvent-3.4-biosphere', '9253e661-e076-4a84-9ea0-192ee3aea47c')",Prothioconazol
"('ecoinvent-3.4-biosphere', '9253e661-e076-4a84-9ea0-192ee3aea47c')",Prothioconazol
"('ecoinvent-3.4-biosphere', '49b29466-706e-42c3-ac8c-f89f9530cb60')","2,4-D amines"
"('ecoinvent-3.4-biosphere', '49b29466-706e-42c3-ac8c-f89f9530cb60')","2,4-D amines"
"('ecoinvent-3.4-biosphere', '49b29466-706e-42c3-ac8c-f89f9530cb60')","2,4-D amines"
"('ecoinvent-3.4-biosphere', '0561e8f7-bb2b-45b7-b4ab-e750f6842981')","Chlorinated solvents, unspecified"
"('ecoinvent-3.4-biosphere', '0561e8f7-bb2b-45b7-b4ab-e750f6842981')","Chlorinated solvents, unspecified"
"('ecoinvent-3.4-biosphere', '0561e8f7-bb2b-45b7-b4ab-e750f6842981')","Chlorinated solvents, unspecified"
"('ecoinvent-3.4-biosphere', 'b066708e-5bab-45ee-9244-e1be2fa5b5f3')","Hydrocarbons, aliphatic, unsaturated"
"('ecoinvent-3.4-biosphere', 'b066708e-5bab-45ee-9244-e1be2fa5b5f3')","Hydrocarbons, aliphatic, unsaturated"
"('ecoinvent-3.4-biosphere', 'b066708e-5bab-45ee-9244-e1be2fa5b5f3')","Hydrocarbons, aliphatic, unsaturated"
"('ecoinvent-3.4-biosphere', '737c3221-1456-4c6b-8605-6ac00dc88b2e')","Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin"
"('ecoinvent-3.4-biosphere', '737c3221-1456-4c6b-8605-6ac00dc88b2e')","Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin"
"('ecoinvent-3.4-biosphere', '737c3221-1456-4c6b-8605-6ac00dc88b2e')","Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin"
"('ecoinvent-3.4-biosphere', '9a891f6c-937c-4226-9702-4a552973ae3f')",Organic carbon
"('ecoinvent-3.4-biosphere', '9a891f6c-937c-4226-9702-4a552973ae3f')",Organic carbon
"('ecoinvent-3.4-biosphere', '9a891f6c-937c-4226-9702-4a552973ae3f')",Organic carbon
"('ecoinvent-3.4-biosphere', '082903e4-45d8-4078-94cb-736b15279277')","Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin"
"('ecoinvent-3.4-biosphere', '082903e4-45d8-4078-94cb-736b15279277')","Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin"
"('ecoinvent-3.4-biosphere', '082903e4-45d8-4078-94cb-736b15279277')","Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin"
"('ecoinvent-3.4-biosphere', '85403ceb-612c-494a-bcab-901946278f58')","Oils, unspecified"
"('ecoinvent-3.4-biosphere', '85403ceb-612c-494a-bcab-901946278f58')","Oils, unspecified"
"('ecoinvent-3.4-biosphere', '85403ceb-612c-494a-bcab-901946278f58')","Oils, unspecified"
"('ecoinvent-3.4-biosphere', 'd7a10d03-8f76-4b5f-8dd5-5b0f827568fc')",Organic carbon
"('ecoinvent-3.4-biosphere', 'd7a10d03-8f76-4b5f-8dd5-5b0f827568fc')",Organic carbon
"('ecoinvent-3.4-biosphere', 'd7a10d03-8f76-4b5f-8dd5-5b0f827568fc')",Organic carbon
"('ecoinvent-3.4-biosphere', '9fd8c8e6-4159-4553-88f3-9c557626508e')","Hydrocarbons, aliphatic, unsaturated"
"('ecoinvent-3.4-biosphere', '9fd8c8e6-4159-4553-88f3-9c557626508e')","Hydrocarbons, aliphatic, unsaturated"
"('ecoinvent-3.4-biosphere', '9fd8c8e6-4159-4553-88f3-9c557626508e')","Hydrocarbons, aliphatic, unsaturated"
"('ecoinvent-3.4-biosphere', '9877ce00-65f8-4c0c-9fcf-92aa53a2c9c0')","Diatomite, in ground"
"('ecoinvent-3.4-biosphere', '9877ce00-65f8-4c0c-9fcf-92aa53a2c9c0')","Diatomite, in ground"
"('ecoinvent-3.4-biosphere', 'a8102643-320a-4044-9e2c-547e29b35898')","venting of nitrogen, liquid"
"('ecoinvent-3.4-biosphere', 'a8102643-320a-4044-9e2c-547e29b35898')","venting of nitrogen, liquid"
"('ecoinvent-3.4-biosphere', 'a8102643-320a-4044-9e2c-547e29b35898')","venting of nitrogen, liquid"
"('ecoinvent-3.4-biosphere', '78ef06c6-9fd3-4237-b077-48c932547412')","Solids, inorganic"
"('ecoinvent-3.4-biosphere', '78ef06c6-9fd3-4237-b077-48c932547412')","Solids, inorganic"
"('ecoinvent-3.4-biosphere', '78ef06c6-9fd3-4237-b077-48c932547412')","Solids, inorganic"
"('ecoinvent-3.4-biosphere', '5716c728-bd33-414d-8691-16e5534f5d37')","Particulates, > 2.5 um, and < 10um"
"('ecoinvent-3.4-biosphere', '5716c728-bd33-414d-8691-16e5534f5d37')","Particulates, > 2.5 um, and < 10um"
"('ecoinvent-3.4-biosphere', '5716c728-bd33-414d-8691-16e5534f5d37')","Particulates, > 2.5 um, and < 10um"
"('ecoinvent-3.4-biosphere', '596712ce-d415-4636-a3cf-acc767b36857')","Hydrocarbons, aromatic"
"('ecoinvent-3.4-biosphere', '596712ce-d415-4636-a3cf-acc767b36857')","Hydrocarbons, aromatic"
"('ecoinvent-3.4-biosphere', '596712ce-d415-4636-a3cf-acc767b36857')","Hydrocarbons, aromatic"
"('ecoinvent-3.4-biosphere', 'aaceb467-2e6a-464e-9a0f-2545e31850ba')","Pyrolusite, in ground"
"('ecoinvent-3.4-biosphere', 'aaceb467-2e6a-464e-9a0f-2545e31850ba')","Pyrolusite, in ground"
"('ecoinvent-3.4-biosphere', 'aaceb467-2e6a-464e-9a0f-2545e31850ba')","Pyrolusite, in ground"
"('ecoinvent-3.4-biosphere', '240ca121-d614-45f7-98fb-e6891559a4d0')","Chlorinated solvents, unspecified"
"('ecoinvent-3.4-biosphere', '240ca121-d614-45f7-98fb-e6891559a4d0')","Chlorinated solvents, unspecified"
"('ecoinvent-3.4-biosphere', '240ca121-d614-45f7-98fb-e6891559a4d0')","Chlorinated solvents, unspecified"
"('ecoinvent-3.4-biosphere', 'd068f3e2-b033-417b-a359-ca4f25da9731')",Nitrogen oxides
"('ecoinvent-3.4-biosphere', 'd068f3e2-b033-417b-a359-ca4f25da9731')",Nitrogen oxides
"('ecoinvent-3.4-biosphere', 'd068f3e2-b033-417b-a359-ca4f25da9731')",Nitrogen oxides
"('ecoinvent-3.4-biosphere', 'd14eb0da-95fd-46c3-90db-55ca33d78701')","Hydrocarbons, chlorinated"
"('ecoinvent-3.4-biosphere', 'd14eb0da-95fd-46c3-90db-55ca33d78701')","Hydrocarbons, chlorinated"
"('ecoinvent-3.4-biosphere', 'd14eb0da-95fd-46c3-90db-55ca33d78701')","Hydrocarbons, chlorinated"
"('ecoinvent-3.4-biosphere', '0db53406-fb79-497d-a9e7-fc2c8d425b81')","Hydrocarbons, aliphatic, unsaturated"
"('ecoinvent-3.4-biosphere', '0db53406-fb79-497d-a9e7-fc2c8d425b81')","Hydrocarbons, aliphatic, unsaturated"
"('ecoinvent-3.4-biosphere', '0db53406-fb79-497d-a9e7-fc2c8d425b81')","Hydrocarbons, aliphatic, unsaturated"
"('ecoinvent-3.4-biosphere', 'ae0d4a92-45f4-4293-9fdd-2bbe078bc75f')","Solids, inorganic"
